wavelength,"(17, 62)","(21, 59)","(26, 56)","(29, 53)","(31, 49)","(34, 45)","(38, 42)","(41, 38)","(44, 35)","(47, 31)","(49, 26)","(53, 23)","(58, 18)","(62, 12)","(66, 8)","(22, 67)","(26, 64)","(31, 60)","(35, 57)","(36, 53)","(40, 50)","(43, 47)","(46, 43)","(49, 40)","(54, 36)","(57, 31)","(61, 28)","(65, 23)","(68, 17)","(73, 13)","(30, 73)","(33, 69)","(37, 65)","(40, 62)","(43, 59)","(46, 55)","(49, 50)","(52, 47)","(57, 45)","(59, 40)","(63, 36)","(66, 32)","(70, 28)","(73, 22)","(78, 18)","(34, 77)","(39, 74)","(42, 69)","(45, 66)","(49, 63)","(52, 59)","(55, 56)","(58, 53)","(61, 48)","(66, 45)","(68, 40)","(71, 35)","(75, 32)","(79, 26)","(84, 22)","(39, 81)","(43, 77)","(46, 73)","(49, 70)","(53, 67)","(56, 62)","(60, 59)","(63, 56)","(66, 52)","(71, 48)","(73, 44)","(77, 40)","(81, 34)","(84, 29)","(87, 24)","(68, 79)","(68, 79)","(68, 79)","(68, 79)","(68, 79)","(68, 79)"
922.934,0.182313,0.389488,0.387139,0.146446,0.165483,0.232803,0.186522,0.173436,0.140178,0.198962,0.210879,0.190043,0.169131,0.196119,0.258382,0.156172,0.221581,0.236488,0.176317,0.170787,0.186441,0.204655,0.255272,0.207303,0.106157,0.272137,0.220106,0.210728,0.21241,0.173082,0.159649,0.172905,0.187539,0.118018,0.198327,0.366597,0.175307,0.159649,0.295361,0.34817,0.191812,0.131813,0.228074,0.214216,0.326164,0.204729,0.278199,0.156927,0.267688,0.216087,0.286195,0.123887,0.15461,0.131281,0.172146,0.216559,0.201781,0.201889,0.300098,0.165916,0.194511,0.273371,0.207625,0.238855,0.173246,0.210376,0.201568,0.258112,0.234411,0.251278,0.264576,0.264817,0.232535,0.261309,0.262449,0,0,0,0,0,0
925.168,0.225174,0.381796,0.3981,0.165783,0.174279,0.234338,0.195755,0.210055,0.141109,0.199499,0.233553,0.165476,0.193935,0.229274,0.253382,0.154947,0.205014,0.21981,0.183626,0.200344,0.211999,0.18409,0.265235,0.228652,0.0940286,0.284901,0.246154,0.2265,0.219263,0.165787,0.194935,0.210685,0.216425,0.136168,0.174406,0.353854,0.195,0.161654,0.282836,0.388428,0.189509,0.1465,0.20644,0.221396,0.298435,0.218539,0.242809,0.163313,0.247785,0.210173,0.285459,0.0800658,0.180425,0.148211,0.126849,0.238959,0.239204,0.172134,0.283153,0.177274,0.228568,0.29478,0.206684,0.233049,0.171941,0.228076,0.223945,0.246398,0.257722,0.246832,0.284638,0.269757,0.256336,0.241175,0.261881,0,0,0,0,0,0
927.402,0.217324,0.391769,0.43879,0.167837,0.172657,0.216001,0.161994,0.155,0.12344,0.182477,0.216923,0.188741,0.157574,0.199845,0.258124,0.189411,0.206832,0.263905,0.178997,0.135972,0.185452,0.18751,0.262264,0.211455,0.0864059,0.277813,0.229349,0.215958,0.213791,0.198996,0.179125,0.203327,0.224955,0.11909,0.213249,0.371269,0.205218,0.171661,0.233562,0.400936,0.170466,0.130243,0.231643,0.188617,0.295894,0.215,0.294446,0.149247,0.241223,0.229229,0.259796,0.0837542,0.168509,0.160219,0.155486,0.251264,0.212128,0.197838,0.308769,0.174981,0.216528,0.303517,0.184049,0.255271,0.194026,0.213981,0.20884,0.239218,0.257712,0.262321,0.277809,0.260024,0.228176,0.290879,0.259316,0,0,0,0,0,0
929.637,0.185343,0.396455,0.365197,0.174039,0.163088,0.220708,0.226262,0.161916,0.136469,0.153111,0.236521,0.167347,0.169685,0.220893,0.282836,0.151677,0.202393,0.227105,0.17518,0.182619,0.186458,0.193554,0.291842,0.227232,0.0728132,0.26639,0.182734,0.228282,0.224751,0.158865,0.198,0.208172,0.21683,0.1328,0.19394,0.399535,0.199686,0.169258,0.277907,0.333801,0.21263,0.126594,0.235618,0.231037,0.290575,0.219893,0.270073,0.185343,0.287717,0.206066,0.328523,0.113994,0.158036,0.142368,0.169403,0.197111,0.211005,0.204202,0.318687,0.174035,0.207298,0.25229,0.194342,0.250399,0.171507,0.246783,0.216228,0.263303,0.252178,0.282074,0.244285,0.227035,0.229164,0.268955,0.316027,0,0,0,0,0,0
931.871,0.199864,0.400628,0.461514,0.192893,0.157921,0.281061,0.218578,0.169618,0.173447,0.173447,0.236164,0.208823,0.153517,0.248112,0.222609,0.18331,0.278207,0.222257,0.175043,0.1907,0.217918,0.197579,0.265737,0.207619,0.0935532,0.245002,0.225839,0.211886,0.250015,0.170097,0.161413,0.227573,0.21466,0.134134,0.191784,0.414739,0.222188,0.161413,0.302255,0.36577,0.216474,0.146954,0.239124,0.269026,0.305676,0.185019,0.268527,0.187106,0.247342,0.226633,0.313,0.0871182,0.145242,0.13815,0.157592,0.226491,0.21962,0.177311,0.325585,0.162634,0.213037,0.330701,0.177531,0.21822,0.185681,0.220574,0.206715,0.259326,0.249539,0.259691,0.258276,0.25614,0.22122,0.267156,0.263793,0,0,0,0,0,0
934.106,0.169203,0.393052,0.350355,0.190735,0.167039,0.253137,0.197099,0.204239,0.180095,0.185905,0.2532,0.203504,0.185732,0.219257,0.269386,0.197239,0.238389,0.221064,0.194115,0.164427,0.195291,0.134832,0.270082,0.149801,0.058346,0.220422,0.262313,0.218907,0.2092,0.169203,0.210145,0.209895,0.164459,0.0787571,0.227543,0.344952,0.185018,0.110602,0.299854,0.388079,0.160791,0.120909,0.250192,0.242194,0.249311,0.13732,0.244082,0.110857,0.254297,0.2802,0.319312,0.0982499,0.111296,0.111437,0.164217,0.267673,0.216783,0.156711,0.32253,0.202123,0.180016,0.254386,0.191267,0.224264,0.25408,0.216457,0.270745,0.270918,0.292891,0.245094,0.276025,0.228523,0.2262,0.311529,0.315344,0,0,0,0,0,0
936.34,0.171249,0.369596,0.41422,0.0954014,0.0914499,0.260814,0.167909,0.15909,0.175262,0.330301,0.256224,0.208358,0.238812,0.197318,0.24669,0.13547,0.16469,0.204972,0.142052,0.182733,0.211155,0.175387,0.261094,0.203398,0.0890493,0.3174,0.208695,0.214131,0.238017,0.136999,0.195349,0.246175,0.235273,0.0957297,0.176964,0.403375,0.184413,0.148196,0.300921,0.374444,0.198773,0.15061,0.265216,0.241402,0.270881,0.159398,0.27416,0.212348,0.150738,0.270933,0.308618,0.0559759,0.174965,0.0998634,0.0799935,0.236793,0.183494,0.192394,0.281127,0.141036,0.172313,0.235766,0.153167,0.267081,0.147851,0.219719,0.172726,0.251047,0.261731,0.277074,0.242139,0.2061,0.198625,0.229428,0.189818,0,0,0,0,0,0
938.575,0.190014,0.342548,0.390472,0.163137,0.262355,0.306631,0.243739,0.199529,0.144368,0.19249,0.213068,0.18033,0.137495,0.243249,0.24863,0.198566,0.20955,0.23831,0.191935,0.191108,0.205208,0.210431,0.250048,0.201519,0.0774129,0.239758,0.227181,0.185897,0.168323,0.140751,0.197546,0.235737,0.204248,0.139076,0.23755,0.337679,0.1979,0.204131,0.275405,0.346506,0.257307,0.100034,0.19775,0.227618,0.384627,0.209772,0.295976,0.246314,0.232373,0.185085,0.256913,0.0877412,0.208924,0.12708,0.14569,0.253103,0.177747,0.239917,0.298129,0.143846,0.218549,0.289735,0.225171,0.21769,0.152517,0.145643,0.252368,0.293181,0.2795,0.296917,0.226044,0.234683,0.217244,0.207039,0.302882,0,0,0,0,0,0
940.809,0.234443,0.380407,0.405137,0.141319,0.189946,0.27134,0.20179,0.133676,0.172095,0.207701,0.256841,0.206396,0.126441,0.240465,0.271613,0.222208,0.166743,0.198375,0.204492,0.182277,0.22636,0.21347,0.261558,0.256872,0.13573,0.296338,0.212513,0.182235,0.253629,0.178917,0.217671,0.232921,0.185449,0.105009,0.210199,0.372489,0.18659,0.170607,0.330528,0.314191,0.239585,0.13254,0.250463,0.23309,0.291161,0.228585,0.302396,0.222104,0.238279,0.277757,0.312859,0.157488,0.113514,0.179639,0.173213,0.179372,0.249943,0.254003,0.305966,0.167894,0.15168,0.300033,0.198351,0.227407,0.182013,0.273351,0.202207,0.278945,0.272999,0.249701,0.311199,0.27733,0.199718,0.295327,0.305079,0,0,0,0,0,0
943.043,0.213601,0.293695,0.347602,0.168165,0.186952,0.257853,0.25515,0.17375,0.209485,0.215647,0.237121,0.203085,0.172811,0.228494,0.29862,0.143813,0.191682,0.191748,0.159717,0.15482,0.220236,0.247681,0.285222,0.212936,0.109852,0.264536,0.275767,0.209764,0.232857,0.170881,0.174098,0.208243,0.206613,0.136991,0.200547,0.316319,0.212876,0.148306,0.262444,0.349568,0.214745,0.171703,0.195851,0.212349,0.314896,0.207249,0.264364,0.195292,0.322887,0.27595,0.333925,0.149499,0.193311,0.143598,0.160325,0.22121,0.195394,0.22737,0.275983,0.156687,0.153108,0.315956,0.0886415,0.195137,0.210353,0.199899,0.144155,0.207882,0.30737,0.276006,0.282821,0.246286,0.21328,0.316595,0.331754,0,0,0,0,0,0
945.278,0.249105,0.344192,0.404283,0.158654,0.196711,0.313881,0.179993,0.199602,0.169991,0.169991,0.257492,0.223332,0.156288,0.282823,0.237215,0.202552,0.236752,0.291811,0.169395,0.209167,0.187755,0.167406,0.275044,0.16334,0.108584,0.237558,0.197857,0.200505,0.25195,0.146908,0.168444,0.20072,0.263918,0.126736,0.258659,0.240444,0.190223,0.197485,0.260966,0.368532,0.21602,0.140032,0.226173,0.166836,0.306167,0.197103,0.259252,0.185232,0.277847,0.210743,0.239466,0.0204257,0.135895,0.147084,0.169417,0.223366,0.311166,0.157922,0.294141,0.179602,0.149779,0.284611,0.184344,0.207516,0.250562,0.207351,0.250757,0.251171,0.310725,0.315531,0.24614,0.201883,0.273545,0.260313,0.253834,0,0,0,0,0,0
947.512,0.177392,0.361088,0.378856,0.205974,0.198602,0.292402,0.209464,0.221279,0.115962,0.156889,0.242991,0.220335,0.208889,0.220317,0.35338,0.170378,0,0.201344,0.207945,0.229274,0.227105,0.175132,0.259445,0.160365,0.12281,0.292794,0.22326,0.228007,0.184559,0.177392,0.171277,0.210845,0.196855,0.159,0.290239,0.351242,0.149826,0.164934,0.230014,0.384435,0.211288,0.106361,0.268474,0.211409,0.349581,0.170188,0.24916,0.211506,0.315982,0.240521,0.29455,0.165555,0.137121,0.176389,0.255812,0.23874,0.233718,0.216978,0.286592,0.0982523,0.20988,0.241057,0.20352,0.263978,0.179416,0.152197,0.221679,0.277302,0.288903,0.267554,0.320632,0.284835,0.215392,0.275629,0.329827,0,0,0,0,0,0
949.747,0.198313,0.311542,0.394649,0.139228,0.16176,0.228959,0.21397,0.171804,0.14825,0.232043,0.186805,0.211794,0.200878,0.279962,0.277712,0.128753,0.172008,0.156436,0.216802,0.218528,0.19939,0.245979,0.30365,0.222618,0.127944,0.26871,0.288799,0.164711,0.238229,0.262286,0.184409,0.174914,0.225639,0.132183,0.167871,0.36285,0.235339,0.264319,0.242868,0.402462,0.117519,0.15655,0.147591,0.21328,0.305056,0.193224,0.312552,0.191916,0.256338,0.244839,0.297438,0.0875635,0.166505,0.183633,0.219446,0.202737,0.291662,0.200945,0.331317,0.137856,0.207715,0.221291,0.226599,0.241532,0.253496,0.243129,0.169741,0.303761,0.234602,0.288499,0.299032,0.257787,0.258175,0.28367,0.281886,0,0,0,0,0,0
951.981,0.256239,0.381498,0.376625,0.230846,0.198365,0.283188,0.224579,0.236365,0.151465,0.223905,0.242145,0.19729,0.184078,0.229492,0.345854,0.19965,0.276598,0.234331,0.213766,0.246993,0.193344,0.216449,0.298104,0.230581,0.10789,0.238119,0.222389,0.180049,0.227057,0.202294,0.167562,0.20436,0.168582,0.128544,0.253562,0.358918,0.204476,0.161117,0.322651,0.388719,0.228287,0.123581,0.232026,0.211721,0.386751,0.18331,0.304963,0.202294,0.273619,0.204487,0.31476,0.0872849,0.222769,0.086102,0.151302,0.212899,0.214267,0.243265,0.276051,0.154425,0.244234,0.20623,0.218525,0.268374,0.24225,0.205251,0.254511,0.263361,0.313873,0.239031,0.302624,0.25877,0.25099,0.268586,0.236087,0,0,0,0,0,0
954.216,0.217773,0.364755,0.40477,0.222396,0.222563,0.258994,0.202653,0.232767,0.166845,0.211765,0.212996,0.177341,0.194552,0.173517,0.232562,0.216283,0.280797,0.2153,0.194104,0.141468,0.215206,0.19371,0.293936,0.228934,0.0576458,0.318598,0.14422,0.157976,0.226281,0.179343,0.210354,0.255317,0.170237,0.109182,0.197272,0.37676,0.190924,0.198334,0.318887,0.381234,0.160305,0.0951543,0.230414,0.190934,0.325482,0.228148,0.252766,0.243393,0.240192,0.285614,0.303476,0.0596727,0.123419,0.087814,0.200273,0.240216,0.162628,0.200223,0.282935,0.142744,0.212298,0.174293,0.206233,0.208823,0.255631,0.169871,0.27369,0.260519,0.31243,0.289127,0.255281,0.242132,0.213712,0.253688,0.237702,0,0,0,0,0,0
956.45,0.269606,0.370182,0.350784,0.250479,0.154123,0.218533,0.236282,0.208896,0.178992,0.251915,0.255724,0.199529,0.223471,0.272401,0.272017,0.185399,0.174101,0.228354,0.195737,0.18443,0.163907,0.202205,0.34582,0.26443,0.0706111,0.247004,0.172022,0.206763,0.26484,0.173318,0.182368,0.253582,0.240175,0.19684,0.235124,0.332916,0.232354,0.188656,0.228314,0.375825,0.175927,0.139294,0.211999,0.185723,0.300698,0.293245,0.292391,0.186157,0.210525,0.200821,0.321505,0.109663,0.183881,0.170948,0.162063,0.241822,0.268423,0.216308,0.319205,0.139248,0.215889,0.238965,0.222239,0.238634,0.143564,0.236243,0.213593,0.278976,0.281442,0.309088,0.250993,0.251564,0.226614,0.266209,0.251386,0,0,0,0,0,0
958.684,0.202398,0.372477,0.384012,0.214634,0.169929,0.321192,0.237441,0.130889,0.16681,0.172989,0.254515,0.150855,0.19698,0.246581,0.30396,0.200337,0.216322,0.262561,0.227765,0.184412,0.186319,0.163168,0.343012,0.247466,0.0981324,0.26329,0.259205,0.2683,0.259104,0.245331,0.196188,0.240119,0.169843,0.140921,0.208291,0.415745,0.205846,0.132715,0.297427,0.394008,0.222245,0.146811,0.228808,0.229643,0.359808,0.190944,0.307636,0.177865,0.292551,0.213464,0.305449,0.125324,0.209592,0.174256,0.159572,0.202628,0.235851,0.251261,0.26072,0.13628,0.176151,0.24812,0.211381,0.270541,0.189228,0.182881,0.189394,0.287418,0.258682,0.266866,0.229329,0.271386,0.22957,0.282334,0.258052,0,0,0,0,0,0
960.919,0.187781,0.420778,0.326354,0.262203,0.170495,0.252645,0.195738,0.202952,0.159264,0.214393,0.25794,0.204909,0.187117,0.260468,0.225506,0.203016,0.182338,0.312827,0.196678,0.216573,0.204781,0.209555,0.361971,0.242121,0.0876313,0.329094,0.221856,0.167384,0.207125,0.194041,0.232717,0.244579,0.240972,0.14863,0.216858,0.397577,0.207885,0.173046,0.260638,0.368725,0.216746,0.141064,0.203653,0.211627,0.315373,0.233338,0.266891,0.194041,0.251523,0.187583,0.238604,0.103244,0.201501,0.121237,0.193784,0.229855,0.192265,0.202768,0.25718,0.130143,0.249699,0.238684,0.172411,0.128399,0.199467,0.25473,0.195802,0.247888,0.233699,0.267566,0.268698,0.258365,0.242314,0.28256,0.212236,0,0,0,0,0,0
963.153,0.276722,0.352693,0.327952,0.202815,0.16352,0.263375,0.216219,0.177572,0.169668,0.19229,0.226044,0.140245,0.193255,0.223212,0.279714,0.163629,0.217223,0.204874,0.173388,0.158162,0.18411,0.208347,0.2993,0.213711,0.135537,0.282941,0.240096,0.219317,0.21127,0.175069,0.14163,0.257265,0.146076,0.131841,0.202392,0.372197,0.215975,0.168866,0.30057,0.344014,0.16555,0.143338,0.242395,0.244103,0.328857,0.203833,0.305519,0.152479,0.281007,0.176954,0.322641,0.159395,0.185592,0.192676,0.129196,0.251776,0.256563,0.221761,0.291991,0.174671,0.27423,0.228786,0.21622,0.237046,0.203379,0.256576,0.192352,0.273597,0.289461,0.259999,0.30782,0.275454,0.234848,0.253711,0.292822,0,0,0,0,0,0
965.388,0.214481,0.363293,0.353762,0.176657,0.218179,0.247505,0.174837,0.188233,0.210338,0.227392,0.244051,0.187357,0.171277,0.268067,0.286421,0.217414,0.196631,0.284427,0.189919,0.221183,0.177481,0.146092,0.327589,0.220911,0.129817,0.2521,0.263099,0.273687,0.265488,0.169327,0.202772,0.220928,0.185693,0.128176,0.201715,0.309699,0.243341,0.240124,0.290175,0.339145,0.289405,0.144858,0.17739,0.196762,0.326952,0.227815,0.357721,0.214481,0.310401,0.221971,0.289705,0.214154,0.232491,0.103578,0.10969,0.206975,0.210261,0.216369,0.290698,0.176161,0.202946,0.304158,0.229649,0.185151,0.171017,0.254329,0.209525,0.301688,0.255629,0.306302,0.286524,0.284077,0.269771,0.321842,0.265868,0,0,0,0,0,0
967.622,0.175771,0.399495,0.323588,0.185136,0.197414,0.259829,0.119942,0.188315,0.115892,0.20659,0.209472,0.181599,0.152515,0.180776,0.262776,0.211324,0.191638,0.220584,0.176383,0.121976,0.195424,0.178654,0.275222,0.257829,0.0930553,0.243163,0.254761,0.242676,0.228873,0.175771,0.210381,0.21104,0.241577,0.135933,0.188527,0.314391,0.23714,0.205599,0.232053,0.384337,0.199444,0.157504,0.181068,0.23557,0.29215,0.222015,0.290813,0.165432,0.214709,0.27294,0.288242,0.0874808,0.196892,0.0916488,0.155899,0.201847,0.225553,0.141594,0.259199,0.157722,0.234367,0.196037,0.224993,0.182415,0.165644,0.212868,0.244436,0.244384,0.218447,0.229487,0.298899,0.235534,0.264864,0.277054,0.253346,0,0,0,0,0,0
969.857,0.224319,0.34313,0.364212,0.17768,0.191478,0.285003,0.189732,0.179229,0.14404,0.25447,0.239539,0.164291,0.16015,0.239411,0.276578,0.17261,0.202672,0.244469,0.156201,0.154555,0.217745,0.237463,0.288968,0.209481,0.114652,0.298264,0.244544,0.204292,0.206835,0.189425,0.1849,0.203964,0.183272,0.129284,0.20215,0.291077,0.224956,0.203389,0.263595,0.333264,0.200783,0.136879,0.194788,0.220231,0.318487,0.268969,0.264158,0.209365,0.229389,0.173522,0.316107,0.0896294,0.178594,0.147658,0.130991,0.278875,0.318184,0.244431,0.298807,0.174856,0.249334,0.231124,0.193927,0.215583,0.213296,0.189364,0.240233,0.227778,0.262889,0.276843,0.337017,0.280327,0.234861,0.293865,0.323346,0,0,0,0,0,0
972.091,0.224157,0.407235,0.382391,0.200424,0.155247,0.276886,0.192022,0.157706,0.142491,0.222643,0.281798,0.209566,0.214285,0.268485,0.256286,0.216337,0.193661,0.210569,0.266911,0.187418,0.237403,0.181653,0.314714,0.259675,0.0763087,0.290148,0.243728,0.200685,0.217431,0.124002,0.209927,0.225683,0.175123,0.135152,0.18444,0.315154,0.254582,0.175654,0.270005,0.36349,0.183629,0.141237,0.230241,0.228833,0.330147,0.24796,0.302358,0.166925,0.289365,0.212689,0.335767,0.121851,0.211294,0.16074,0.138936,0.249661,0.266436,0.225496,0.290497,0.138622,0.222347,0.291328,0.226707,0.267527,0.167929,0.206673,0.203881,0.293897,0.223135,0.229226,0.29683,0.326448,0.245634,0.229001,0.255587,0,0,0,0,0,0
974.325,0.236668,0.376813,0.343082,0.181591,0.220924,0.232473,0.216413,0.202585,0.197243,0.182811,0.233509,0.20515,0.205423,0.23157,0.281033,0.151491,0.23015,0.25314,0.179002,0.170113,0.218439,0.213904,0.254315,0.237658,0.120852,0.298703,0.205919,0.239228,0.227657,0.171206,0.21174,0.2061,0.183032,0.131995,0.179914,0.317166,0.195361,0.187678,0.282493,0.289801,0.192497,0.140641,0.227167,0.246956,0.297747,0.254759,0.251855,0.151064,0.322722,0.20936,0.310215,0.136993,0.197086,0.152785,0.165008,0.300857,0.282058,0.215704,0.335224,0.15488,0.268704,0.264675,0.268704,0.200013,0.178552,0.198768,0.210687,0.195954,0.290057,0.240492,0.250633,0.303212,0.235988,0.320638,0.284552,0,0,0,0,0,0
976.56,0.241823,0.338872,0.399972,0.183336,0.187604,0.242816,0.193998,0.18318,0.163317,0.220959,0.225491,0.17474,0.205633,0.196737,0.275632,0.169497,0.170296,0.191504,0.195322,0.227527,0.232762,0.208005,0.270727,0.224526,0.126168,0.287248,0.234179,0.253448,0.234403,0.162967,0.174377,0.217349,0.204706,0.162071,0.196426,0.366974,0.237346,0.20191,0.298251,0.435353,0.223027,0.129391,0.248137,0.245136,0.255877,0.218976,0.277908,0.189252,0.262844,0.205635,0.300685,0.137498,0.223116,0.14261,0.143747,0.209642,0.286529,0.202129,0.267976,0.141503,0.204972,0.293687,0.176371,0.227658,0.194121,0.22018,0.238349,0.234094,0.301783,0.23369,0.235403,0.231108,0.22599,0.261254,0.26679,0,0,0,0,0,0
978.794,0.196227,0.409455,0.311554,0.202206,0.218233,0.264162,0.240526,0.172672,0.159692,0.221508,0.16843,0.208917,0.211793,0.207592,0.315222,0.167531,0.220235,0.288188,0.205834,0.18678,0.180609,0.22519,0.273701,0.237407,0.0901583,0.238027,0.192002,0.17719,0.243478,0.233351,0.236613,0.213296,0.153586,0.158874,0.200878,0.363712,0.240001,0.216038,0.309463,0.344374,0.208396,0.15745,0.245667,0.186677,0.330867,0.209023,0.271201,0.159103,0.290353,0.237426,0.302646,0.116254,0.12878,0.110712,0.191561,0.308362,0.271504,0.167016,0.261492,0.136299,0.240873,0.221182,0.215248,0.275745,0.185397,0.22161,0.284486,0.209978,0.322716,0.288496,0.299764,0.303268,0.245905,0.290976,0.34608,0,0,0,0,0,0
981.029,0.237923,0.353675,0.363452,0.212419,0.131354,0.319747,0.225252,0.208574,0.146666,0.200444,0.281464,0.23506,0.188298,0.255078,0.263397,0.191626,0.216064,0.188018,0.192445,0.157999,0.193404,0.239355,0.258889,0.139509,0.0827559,0.316835,0.210684,0.229503,0.212223,0.181028,0.202545,0.23721,0.216008,0.156613,0.149582,0.318851,0.184882,0.183255,0.333379,0.325744,0.166362,0.150732,0.241195,0.263668,0.321738,0.247763,0.309549,0.170684,0.279989,0.254849,0.332229,0.0759031,0.150753,0.154654,0.14966,0.2933,0.230143,0.187776,0.321096,0.207096,0.189834,0.303817,0.213564,0.260731,0.250294,0.22922,0.196884,0.28452,0.306781,0.211966,0.265063,0.28785,0.239127,0.277252,0.270178,0,0,0,0,0,0
983.263,0.228438,0.400905,0.332401,0.249142,0.18303,0.292298,0.219078,0.181189,0.160128,0.262028,0.250238,0.185467,0.158659,0.242292,0.277629,0.132674,0.246003,0.23156,0.192086,0.215974,0.209294,0.232324,0.325997,0.212004,0.0584375,0.27183,0.21158,0.206744,0.336524,0.159375,0.196167,0.217343,0.14925,0.149454,0.205954,0.30842,0.217172,0.196167,0.313808,0.335701,0.240897,0.112051,0.250924,0.250442,0.277813,0.261911,0.278791,0.185938,0.29055,0.189937,0.302165,0.185449,0.187751,0.141507,0.142126,0.234092,0.182098,0.269336,0.273918,0.140001,0.254072,0.236406,0.189309,0.227044,0.19452,0.23531,0.214544,0.245973,0.271367,0.264304,0.308439,0.270815,0.242095,0.265348,0.328995,0,0,0,0,0,0
985.497,0.209571,0.325511,0.351593,0.197552,0.136735,0.270647,0.196304,0.20047,0.134568,0.199532,0.241673,0.183416,0.199575,0.1784,0.309908,0.12324,0.215657,0.249149,0.228416,0.169697,0.125933,0.257649,0.266481,0.214425,0.0766724,0.321764,0.187189,0.193127,0.21223,0.168679,0.224025,0.200782,0.188119,0.1762,0.163722,0.289585,0.190415,0.228792,0.280316,0.264251,0.214008,0.158337,0.181865,0.225969,0.293545,0.217825,0.251577,0.189125,0.249479,0.259356,0.306365,0.14322,0.135263,0.19926,0.111092,0.272718,0.260505,0.197072,0.289483,0.146837,0.20001,0.262157,0.185724,0.190415,0.206182,0.168301,0.250755,0.256536,0.304226,0.266449,0.247543,0.291024,0.226123,0.219576,0.291506,0,0,0,0,0,0
987.732,0.252293,0.377107,0.329139,0.197366,0.212877,0.281552,0.191911,0.198635,0.159846,0.239769,0.242955,0.254721,0.210554,0.220755,0.245298,0.143715,0.220332,0.259367,0.182403,0.170642,0.198182,0.214066,0.299955,0.2827,0.112727,0.256391,0.248465,0.282556,0.22408,0.220086,0.183716,0.157447,0.188824,0.130225,0.26653,0.32849,0.210597,0.213508,0.299408,0.325871,0.24742,0.156409,0.235662,0.214404,0.316463,0.232222,0.215952,0.187878,0.244564,0.165811,0.27565,0.120291,0.177329,0.152749,0.152591,0.187589,0.20925,0.24449,0.309289,0.178905,0.195338,0.278056,0.235407,0.200802,0.204289,0.283528,0.235733,0.245706,0.235844,0.255872,0.311596,0.225565,0.27241,0.261887,0.25066,0,0,0,0,0,0
989.966,0.242553,0.388538,0.386117,0.173635,0.196094,0.249531,0.185052,0.163071,0.160571,0.150839,0.241737,0.216322,0.222519,0.165454,0.265896,0.170723,0.185987,0.212431,0.248467,0.15825,0.206166,0.211837,0.287222,0.204611,0.146542,0.284202,0.18737,0.192755,0.229403,0.202127,0.204766,0.289784,0.178448,0.148421,0.185389,0.292209,0.221856,0.219052,0.301326,0.382207,0.230724,0.220614,0.196717,0.255365,0.33872,0.18721,0.262661,0.116223,0.314915,0.251607,0.317661,0.148868,0.16748,0.13693,0.1522,0.251327,0.281132,0.196543,0.280765,0.147438,0.212737,0.309531,0.217684,0.250178,0.19849,0.217797,0.209717,0.273726,0.278397,0.209666,0.34351,0.282029,0.268638,0.233929,0.312901,0,0,0,0,0,0
992.201,0.236271,0.32546,0.368531,0.192978,0.175922,0.296128,0.227322,0.189976,0.139388,0.22715,0.202803,0.171617,0.185991,0.237034,0.254259,0.173025,0.243805,0.241794,0.206317,0.214633,0.164528,0.199525,0.282656,0.266802,0.0769254,0.224385,0.223993,0.23754,0.222415,0.170335,0.196592,0.248205,0.234032,0.170671,0.247701,0.330369,0.222421,0.165551,0.333626,0.344092,0.231624,0.107817,0.263412,0.239284,0.318535,0.222218,0.311062,0.126378,0.310399,0.222697,0.29926,0.124237,0.184766,0.138636,0.133423,0.227169,0.244817,0.234265,0.280674,0.148653,0.243076,0.243153,0.237904,0.233012,0.228277,0.198157,0.261649,0.246154,0.302136,0.236471,0.323473,0.289448,0.231982,0.271751,0.324348,0,0,0,0,0,0
